Time_Step,Adj Close,Close,High,Low,Open,Volume,Day_of_Week,Month,MA_30,Target_Close,Price_Movement
2573,331.8833312988281,331.8833312988281,351.5566711425781,331.6666564941406,347.2366638183594,75442500.0,2,1,353.2516642252604,332.0899963378906,0.2066650390625
2574,332.0899963378906,332.0899963378906,347.2200012207031,331.3333435058594,336.57666015625,70488600.0,3,1,353.8932200113932,314.6333312988281,-17.4566650390625
2575,314.6333312988281,314.6333312988281,334.8500061035156,313.5,332.11334228515625,103416000.0,4,1,353.17133076985675,314.6333312988281,0.0
2576,314.6333312988281,314.6333312988281,334.8500061035156,313.5,332.11334228515625,103416000.0,5,1,351.8035532633464,314.6333312988281,0.0
2577,314.6333312988281,314.6333312988281,334.8500061035156,313.5,332.11334228515625,103416000.0,6,1,350.43577575683594,310.0,-4.633331298828125
2578,310.0,310.0,311.1700134277344,283.8233337402344,301.586669921875,151565700.0,0,1,348.91355387369794,306.1333312988281,-3.866668701171875
2579,306.1333312988281,306.1333312988281,317.086669921875,301.07000732421875,304.73333740234375,86595900.0,1,1,347.26244303385414,312.4700012207031,6.336669921875
2580,312.4700012207031,312.4700012207031,329.2300109863281,302.0,317.4766540527344,104867400.0,2,1,345.5232208251953,276.3666687011719,-36.10333251953125
2581,276.3666687011719,276.3666687011719,311.7966613769531,276.3333435058594,311.1199951171875,147109500.0,3,1,342.6413319905599,282.1166687011719,5.75
2582,282.1166687011719,282.1166687011719,285.8333435058594,264.0033264160156,277.1866760253906,134789100.0,4,1,339.9764434814453,282.1166687011719,0.0
2583,282.1166687011719,282.1166687011719,285.8333435058594,264.0033264160156,277.1866760253906,134789100.0,5,1,337.4876658121745,282.1166687011719,0.0
2584,282.1166687011719,282.1166687011719,285.8333435058594,264.0033264160156,277.1866760253906,134789100.0,6,1,335.14955444335936,312.239990234375,30.123321533203125
2585,312.239990234375,312.239990234375,312.663330078125,287.3500061035156,290.9033203125,104436000.0,0,1,333.8155537923177,310.4166564941406,-1.823333740234375
2586,310.4166564941406,310.4166564941406,314.5666809082031,301.6666564941406,311.7366638183594,73138200.0,1,2,332.4207753499349,301.88665771484375,-8.529998779296875
2587,301.88665771484375,301.88665771484375,310.5,296.4700012207031,309.3933410644531,66792900.0,2,2,329.15277506510415,297.0466613769531,-4.839996337890625
2588,297.0466613769531,297.0466613769531,312.3333435058594,293.50665283203125,294.0,78855600.0,3,2,326.28110860188804,307.7733459472656,10.7266845703125
2589,307.7733459472656,307.7733459472656,312.1666564941406,293.72332763671875,299.0733337402344,73625400.0,4,2,324.4499979654948,307.7733459472656,0.0
2590,307.7733459472656,307.7733459472656,312.1666564941406,293.72332763671875,299.0733337402344,73625400.0,5,2,322.8791097005208,307.7733459472656,0.0
2591,307.7733459472656,307.7733459472656,312.1666564941406,293.72332763671875,299.0733337402344,73625400.0,6,2,321.72755432128906,302.4466552734375,-5.326690673828125
2592,302.4466552734375,302.4466552734375,315.92333984375,300.9033203125,307.92999267578125,60994500.0,0,2,320.398442586263,307.3333435058594,4.886688232421875
2593,307.3333435058594,307.3333435058594,308.7633361816406,298.26666259765625,301.84332275390625,50729100.0,1,2,319.2322204589844,310.6666564941406,3.33331298828125
2594,310.6666564941406,310.6666564941406,315.42333984375,306.6666564941406,311.6666564941406,52259400.0,2,2,317.8308868408203,301.51666259765625,-9.149993896484375
2595,301.51666259765625,301.51666259765625,314.60333251953125,298.8999938964844,302.7900085449219,66126900.0,3,2,316.0547760009766,286.6666564941406,-14.850006103515625
2596,286.6666564941406,286.6666564941406,305.32000732421875,283.5666809082031,303.2099914550781,79645800.0,4,2,313.3189982096354,286.6666564941406,0.0
2597,286.6666564941406,286.6666564941406,305.32000732421875,283.5666809082031,303.2099914550781,79645800.0,5,2,311.41277567545575,286.6666564941406,0.0
2598,286.6666564941406,286.6666564941406,305.32000732421875,283.5666809082031,303.2099914550781,79645800.0,6,2,309.3059977213542,291.9200134277344,5.25335693359375
2599,291.9200134277344,291.9200134277344,299.6266784667969,284.3833312988281,287.19000244140625,67756500.0,0,2,307.37433166503905,307.4766540527344,15.556640625
2600,307.4766540527344,307.4766540527344,307.6666564941406,297.7933349609375,300.0,57286200.0,1,2,305.961220296224,307.7966613769531,0.32000732421875
2601,307.7966613769531,307.7966613769531,308.80999755859375,300.4033203125,304.6833190917969,51294300.0,2,2,304.55877583821615,292.1166687011719,-15.67999267578125
2602,292.1166687011719,292.1166687011719,306.1666564941406,291.3666687011719,304.4200134277344,55178400.0,3,2,302.84588724772135,285.6600036621094,-6.4566650390625
2603,285.6600036621094,285.6600036621094,295.6233215332031,279.2033386230469,295.3333435058594,68501700.0,4,2,301.30510965983075,285.6600036621094,0.0
2604,285.6600036621094,285.6600036621094,295.6233215332031,279.2033386230469,295.3333435058594,68501700.0,5,2,299.7574432373047,285.6600036621094,0.0
2605,285.6600036621094,285.6600036621094,295.6233215332031,279.2033386230469,295.3333435058594,68501700.0,6,2,298.7916656494141,285.6600036621094,0.0
2606,285.6600036621094,285.6600036621094,295.6233215332031,279.2033386230469,295.3333435058594,68501700.0,0,2,297.8258880615234,273.84332275390625,-11.816680908203125
2607,273.84332275390625,273.84332275390625,285.57666015625,267.0333251953125,278.0433349609375,83288100.0,1,2,296.466221110026,254.67999267578125,-19.163330078125
2608,254.67999267578125,254.67999267578125,278.4333190917969,253.52000427246094,276.80999755859375,95256900.0,2,2,294.6222208658854,266.92333984375,12.24334716796875
2609,266.92333984375,266.92333984375,267.49334716796875,233.3333282470703,233.4633331298828,135322200.0,3,2,293.3152211507161,269.9566650390625,3.0333251953125
2610,269.9566650390625,269.9566650390625,273.1666564941406,260.79998779296875,269.74334716796875,76067700.0,4,2,291.8981099446615,269.9566650390625,0.0
2611,269.9566650390625,269.9566650390625,273.1666564941406,260.79998779296875,269.74334716796875,76067700.0,5,2,291.6844431559245,269.9566650390625,0.0
2612,269.9566650390625,269.9566650390625,273.1666564941406,260.79998779296875,269.74334716796875,76067700.0,6,2,291.27910970052085,290.1433410644531,20.186676025390625
2613,290.1433410644531,290.1433410644531,292.28668212890625,271.57000732421875,271.6700134277344,99006900.0,0,2,291.5466654459635,288.1233215332031,-2.02001953125
2614,288.1233215332031,288.1233215332031,296.6266784667969,284.59332275390625,289.8933410644531,74766900.0,1,3,291.74688720703125,293.2966613769531,5.17333984375
2615,293.2966613769531,293.2966613769531,295.49334716796875,281.42333984375,290.7099914550781,74643300.0,2,3,291.1154429117839,279.7633361816406,-13.5333251953125
2616,279.7633361816406,279.7633361816406,295.4800109863281,277.5333251953125,292.92333984375,61623600.0,3,3,290.0936655680338,279.42999267578125,-0.333343505859375
2617,279.42999267578125,279.42999267578125,285.2166748046875,275.0533447265625,283.0333251953125,66999600.0,4,3,289.34511006673176,279.42999267578125,0.0
2618,279.42999267578125,279.42999267578125,285.2166748046875,275.0533447265625,283.0333251953125,66999600.0,5,3,288.7578877766927,279.42999267578125,0.0
2619,279.42999267578125,279.42999267578125,285.2166748046875,275.0533447265625,283.0333251953125,66999600.0,6,3,287.8131093343099,268.1933288574219,-11.236663818359375
2620,268.1933288574219,268.1933288574219,288.71331787109375,268.19000244140625,285.4333190917969,72494100.0,0,3,286.4937754313151,274.79998779296875,6.606658935546875
2621,274.79998779296875,274.79998779296875,283.3299865722656,260.72332763671875,265.1766662597656,80399100.0,1,3,285.39466349283856,286.3233337402344,11.523345947265625
2622,286.3233337402344,286.3233337402344,286.85333251953125,277.336669921875,279.82666015625,59184000.0,2,3,284.8572194417318,279.4333190917969,-6.8900146484375
2623,279.4333190917969,279.4333190917969,284.8166809082031,270.1199951171875,283.8166809082031,58648500.0,3,3,283.9272186279297,265.1166687011719,-14.316650390625
2624,265.1166687011719,265.1166687011719,281.26666259765625,264.5899963378906,280.0666809082031,67037100.0,4,3,282.4088857014974,265.1166687011719,0.0
2625,265.1166687011719,265.1166687011719,281.26666259765625,264.5899963378906,280.0666809082031,67037100.0,5,3,281.1955525716146,265.1166687011719,0.0
2626,265.1166687011719,265.1166687011719,281.26666259765625,264.5899963378906,280.0666809082031,67037100.0,6,3,280.4772196451823,255.4566650390625,-9.660003662109375
2627,255.4566650390625,255.4566650390625,266.8999938964844,252.01333618164062,260.2033386230469,71152200.0,0,3,279.4368865966797,267.2966613769531,11.839996337890625
2628,267.2966613769531,267.2966613769531,268.5233459472656,252.19000244140625,258.42333984375,66841200.0,1,3,278.7912200927734,280.07666015625,12.779998779296875
2629,280.07666015625,280.07666015625,280.6666564941406,267.4200134277344,269.6666564941406,84028800.0,2,3,278.3964416503906,290.5333251953125,10.4566650390625
2630,290.5333251953125,290.5333251953125,291.6666564941406,275.239990234375,276.9966735839844,66582900.0,3,3,277.8316640218099,301.7966613769531,11.263336181640625
2631,301.7966613769531,301.7966613769531,302.6166687011719,289.1300048828125,291.4966735839844,100414200.0,4,3,277.6316640218099,301.7966613769531,0.0
2632,301.7966613769531,301.7966613769531,302.6166687011719,289.1300048828125,291.4966735839844,100414200.0,5,3,277.95433044433594,301.7966613769531,0.0
2633,301.7966613769531,301.7966613769531,302.6166687011719,289.1300048828125,291.4966735839844,100414200.0,6,3,278.4922190348307,307.0533447265625,5.256683349609375
2634,307.0533447265625,307.0533447265625,314.2833251953125,302.36334228515625,304.99334716796875,81981600.0,0,3,279.20533040364586,331.32666015625,24.2733154296875
2635,331.32666015625,331.32666015625,332.6199951171875,307.25,310.0,105868500.0,1,3,280.72755228678386,333.03668212890625,1.71002197265625
2636,333.03668212890625,333.03668212890625,346.8999938964844,325.4666748046875,326.64666748046875,120676200.0,2,3,282.30677490234376,337.97332763671875,4.9366455078125
2637,337.97332763671875,337.97332763671875,341.4966735839844,329.6000061035156,336.57666015625,68920800.0,3,3,284.44444173177084,336.8800048828125,-1.09332275390625
2638,336.8800048828125,336.8800048828125,340.6000061035156,332.44000244140625,336.0,62031600.0,4,3,287.1844421386719,336.8800048828125,0.0
2639,336.8800048828125,336.8800048828125,340.6000061035156,332.44000244140625,336.0,62031600.0,5,3,289.5163309733073,336.8800048828125,0.0
2640,336.8800048828125,336.8800048828125,340.6000061035156,332.44000244140625,336.0,62031600.0,6,3,291.747108968099,363.9466552734375,27.066650390625
2641,363.9466552734375,363.9466552734375,365.9599914550781,351.20001220703125,355.0333251953125,102506100.0,0,3,294.88010864257814,366.5233459472656,2.576690673828125
2642,366.5233459472656,366.5233459472656,371.5899963378906,357.7033386230469,369.3299865722656,73614900.0,1,3,298.0989980061849,364.663330078125,-1.860015869140625
2643,364.663330078125,364.663330078125,371.3166809082031,361.3333435058594,363.72332763671875,59865000.0,2,3,300.58299763997394,359.20001220703125,-5.46331787109375
2644,359.20001220703125,359.20001220703125,367.71331787109375,358.8800048828125,364.8566589355469,48992700.0,3,3,302.9522206624349,361.5299987792969,2.329986572265625
2645,361.5299987792969,361.5299987792969,364.9166564941406,355.5466613769531,360.3833312988281,54263100.0,4,4,305.22666524251304,361.5299987792969,0.0
2646,361.5299987792969,361.5299987792969,364.9166564941406,355.5466613769531,360.3833312988281,54263100.0,5,4,307.9522206624349,361.5299987792969,0.0
2647,361.5299987792969,361.5299987792969,364.9166564941406,355.5466613769531,360.3833312988281,54263100.0,6,4,310.6888875325521,381.8166809082031,20.28668212890625
2648,381.8166809082031,381.8166809082031,383.3033447265625,357.510009765625,363.1266784667969,82035900.0,0,4,314.1017771402995,363.7533264160156,-18.0633544921875
2649,363.7533264160156,363.7533264160156,384.2900085449219,362.4333190917969,378.76666259765625,80075100.0,1,4,316.9125549316406,348.586669921875,-15.166656494140625
2650,348.586669921875,348.586669921875,359.6666564941406,342.5666809082031,357.8233337402344,89348400.0,2,4,319.5923329671224,352.4200134277344,3.833343505859375
2651,352.4200134277344,352.4200134277344,358.86334228515625,340.5133361816406,350.7966613769531,79447200.0,3,4,322.17966715494794,341.8299865722656,-10.59002685546875
2652,341.8299865722656,341.8299865722656,349.4800109863281,340.8133239746094,347.7366638183594,55013700.0,4,4,324.02988891601564,341.8299865722656,0.0
2653,341.8299865722656,341.8299865722656,349.4800109863281,340.8133239746094,347.7366638183594,55013700.0,5,4,326.1097778320312,341.8299865722656,0.0
2654,341.8299865722656,341.8299865722656,349.4800109863281,340.8133239746094,347.7366638183594,55013700.0,6,4,328.66688842773436,325.30999755859375,-16.519989013671875
2655,325.30999755859375,325.30999755859375,336.15667724609375,324.8800048828125,326.79998779296875,59357100.0,0,4,330.6733327229818,328.98333740234375,3.67333984375
2656,328.98333740234375,328.98333740234375,340.39666748046875,325.5333251953125,332.5466613769531,65976000.0,1,4,332.8022216796875,340.7900085449219,11.806671142578125
2657,340.7900085449219,340.7900085449219,342.0799865722656,324.3666687011719,327.02667236328125,55121100.0,2,4,335.64666646321615,328.3333435058594,-12.4566650390625
2658,328.3333435058594,328.3333435058594,337.57000732421875,327.39666748046875,333.0966796875,58422300.0,3,4,337.6812225341797,328.3333435058594,0.0
2659,328.3333435058594,328.3333435058594,337.57000732421875,327.39666748046875,333.0966796875,58422300.0,4,4,339.28977864583334,328.3333435058594,0.0
2660,328.3333435058594,328.3333435058594,337.57000732421875,327.39666748046875,333.0966796875,58422300.0,5,4,340.5497792561849,328.3333435058594,0.0
2661,328.3333435058594,328.3333435058594,337.57000732421875,327.39666748046875,333.0966796875,58422300.0,6,4,341.43433532714846,334.7633361816406,6.42999267578125
2662,334.7633361816406,334.7633361816406,338.3066711425781,324.4700012207031,329.6766662597656,51715200.0,0,4,342.53322448730466,342.7166748046875,7.953338623046875
2663,342.7166748046875,342.7166748046875,344.9800109863281,331.77667236328125,335.0199890136719,49847700.0,1,4,343.89722493489586,325.73333740234375,-16.98333740234375
2664,325.73333740234375,325.73333740234375,344.6666564941406,325.0833435058594,343.3333435058594,70711200.0,2,4,344.5198913574219,336.260009765625,10.52667236328125
2665,336.260009765625,336.260009765625,364.0733337402344,332.1400146484375,358.24334716796875,105416400.0,3,4,344.68433634440106,335.01666259765625,-1.24334716796875
2666,335.01666259765625,335.01666259765625,344.95001220703125,331.3333435058594,338.3033447265625,69696600.0,4,4,344.7503356933594,335.01666259765625,0.0
2667,335.01666259765625,335.01666259765625,344.95001220703125,331.3333435058594,338.3033447265625,69696600.0,5,4,344.6517801920573,335.01666259765625,0.0
2668,335.01666259765625,335.01666259765625,344.95001220703125,331.3333435058594,338.3033447265625,69696600.0,6,4,344.5896687825521,332.67333984375,-2.34332275390625
2669,332.67333984375,332.67333984375,336.2066650390625,325.1000061035156,326.3233337402344,68341200.0,0,4,344.44944661458334,292.1400146484375,-40.5333251953125
2670,292.1400146484375,292.1400146484375,333.3333435058594,291.6666564941406,331.80999755859375,136133700.0,1,4,342.95811360677084,293.836669921875,1.6966552734375
2671,293.836669921875,293.836669921875,306.0,292.4533386230469,299.52667236328125,76956300.0,2,4,340.62111409505206,292.5033264160156,-1.333343505859375
2672,292.5033264160156,292.5033264160156,300.0,273.8999938964844,299.99334716796875,124948500.0,3,4,338.1537801106771,290.2533264160156,-2.25
2673,290.2533264160156,290.2533264160156,311.4666748046875,290.0,300.75,88133100.0,4,4,335.67344665527344,290.2533264160156,0.0
2674,290.2533264160156,290.2533264160156,311.4666748046875,290.0,300.75,88133100.0,5,4,333.37522379557294,290.2533264160156,0.0
2675,290.2533264160156,290.2533264160156,311.4666748046875,290.0,300.75,88133100.0,6,5,330.99933471679685,300.9800109863281,10.7266845703125
2676,300.9800109863281,300.9800109863281,302.1199951171875,282.6766662597656,286.92333984375,75781500.0,0,5,328.9810017903646,303.0833435058594,2.10333251953125
2677,303.0833435058594,303.0833435058594,308.02667236328125,296.1966552734375,301.05999755859375,63709500.0,1,5,327.03277994791665,317.5400085449219,14.4566650390625
2678,317.5400085449219,317.5400085449219,318.5,295.09332275390625,301.3133239746094,81643800.0,2,5,324.890224202474,291.09332275390625,-26.446685791015625
2679,291.09332275390625,291.09332275390625,315.20001220703125,285.8999938964844,313.00665283203125,92519100.0,3,5,322.4682240804037,288.54998779296875,-2.5433349609375
2680,288.54998779296875,288.54998779296875,296.0,281.03668212890625,295.6666564941406,72903000.0,4,5,320.4670013427734,288.54998779296875,0.0
2681,288.54998779296875,288.54998779296875,296.0,281.03668212890625,295.6666564941406,72903000.0,5,5,318.33800048828124,288.54998779296875,0.0
2682,288.54998779296875,288.54998779296875,296.0,281.03668212890625,295.6666564941406,72903000.0,6,5,316.56200052897134,262.3699951171875,-26.17999267578125
2683,262.3699951171875,262.3699951171875,281.8766784667969,260.3833312988281,278.8166809082031,90810300.0,0,5,313.9133341471354,266.67999267578125,4.30999755859375
2684,266.67999267578125,266.67999267578125,275.1199951171875,258.0833435058594,273.10333251953125,84401700.0,1,5,311.40833435058596,244.6666717529297,-22.013320922851562
2685,244.6666717529297,244.6666717529297,269.92333984375,242.39999389648438,265.0,97224600.0,2,5,308.72022349039713,242.6666717529297,-2.0
2686,242.6666717529297,242.6666717529297,253.22000122070312,226.6666717529297,233.6666717529297,140313000.0,3,5,305.84300130208334,256.5299987792969,13.863327026367188
2687,256.5299987792969,256.5299987792969,262.45001220703125,250.52333068847656,257.82666015625,92150700.0,4,5,303.0343343098958,256.5299987792969,0.0
2688,256.5299987792969,256.5299987792969,262.45001220703125,250.52333068847656,257.82666015625,92150700.0,5,5,300.64088948567706,256.5299987792969,0.0
2689,256.5299987792969,256.5299987792969,262.45001220703125,250.52333068847656,257.82666015625,92150700.0,6,5,298.24744466145836,241.4566650390625,-15.073333740234375
2690,241.4566650390625,241.4566650390625,256.586669921875,239.69667053222656,255.72000122070312,86098500.0,0,5,295.3515553792318,253.8699951171875,12.413330078125
2691,253.8699951171875,253.8699951171875,254.82666015625,242.9499969482422,249.1199951171875,80236200.0,1,5,292.86944376627605,236.60333251953125,-17.26666259765625
2692,236.60333251953125,236.60333251953125,253.5,233.60333251953125,248.17333984375,87811800.0,2,5,289.5974436442057,236.47332763671875,-0.1300048828125
2693,236.47332763671875,236.47332763671875,244.6666717529297,231.3699951171875,235.6666717529297,90296700.0,3,5,286.0559987386068,221.3000030517578,-15.173324584960938
2694,221.3000030517578,221.3000030517578,240.52667236328125,211.0,237.99667358398438,144973200.0,4,5,282.5748875935872,221.3000030517578,0.0
2695,221.3000030517578,221.3000030517578,240.52667236328125,211.0,237.99667358398438,144973200.0,5,5,278.7428873697917,221.3000030517578,0.0
2696,221.3000030517578,221.3000030517578,240.52667236328125,211.0,237.99667358398438,144973200.0,6,5,274.9523320515951,224.96665954589844,3.666656494140625
2697,224.96665954589844,224.96665954589844,226.65333557128906,212.68666076660156,218.33999633789062,88903500.0,0,5,271.28399861653645,209.3866729736328,-15.579986572265625
2698,209.3866729736328,209.3866729736328,217.97332763671875,206.85667419433594,217.8433380126953,89092500.0,1,5,267.0963322957357,219.60000610351562,10.213333129882812
2699,219.60000610351562,219.60000610351562,223.10667419433594,207.6699981689453,207.9499969482422,92139300.0,2,5,263.3272211710612,235.91000366210938,16.30999755859375
2700,235.91000366210938,235.91000366210938,239.55667114257812,217.8866729736328,220.47332763671875,106003200.0,3,5,261.45288747151693,253.2100067138672,17.300003051757812
2701,253.2100067138672,253.2100067138672,253.26666259765625,240.17666625976562,241.0833282470703,89295000.0,4,5,260.0986653645833,253.2100067138672,0.0
2702,253.2100067138672,253.2100067138672,253.26666259765625,240.17666625976562,241.0833282470703,89295000.0,5,5,258.7888880411784,253.2100067138672,0.0
2703,253.2100067138672,253.2100067138672,253.26666259765625,240.17666625976562,241.0833282470703,89295000.0,6,5,257.5541107177734,253.2100067138672,0.0
2704,253.2100067138672,253.2100067138672,253.26666259765625,240.17666625976562,241.0833282470703,89295000.0,0,5,256.31933339436847,252.75332641601562,-0.4566802978515625
2705,252.75332641601562,252.75332641601562,259.6000061035156,244.7433319091797,257.9466552734375,101914500.0,1,5,255.0693333943685,246.7899932861328,-5.9633331298828125
2706,246.7899932861328,246.7899932861328,257.32666015625,243.63999938964844,251.72000122070312,77247900.0,2,6,253.26299947102865,258.3333435058594,11.543350219726562
2707,258.3333435058594,258.3333435058594,264.2099914550781,242.06666564941406,244.1566619873047,93473100.0,3,6,251.77133280436198,234.51666259765625,-23.816680908203125
2708,234.51666259765625,234.51666259765625,247.79666137695312,233.4166717529297,243.22666931152344,112393800.0,4,6,249.00388793945314,234.51666259765625,0.0
2709,234.51666259765625,234.51666259765625,247.79666137695312,233.4166717529297,243.22666931152344,112393800.0,5,6,247.1179992675781,234.51666259765625,0.0
2710,234.51666259765625,234.51666259765625,247.79666137695312,233.4166717529297,243.22666931152344,112393800.0,6,6,245.31688842773437,238.27999877929688,3.763336181640625
2711,238.27999877929688,238.27999877929688,244.86666870117188,234.35000610351562,244.35333251953125,84204600.0,0,6,243.64122212727864,238.8866729736328,0.6066741943359375
2712,238.8866729736328,238.8866729736328,239.99667358398438,230.0933380126953,234.0,72808500.0,1,6,241.98577829996745,241.86666870117188,2.9799957275390625
2713,241.86666870117188,241.86666870117188,249.9633331298828,239.17666625976562,240.086669921875,76210500.0,2,6,241.30233408610027,239.7066650390625,-2.160003662109375
2714,239.7066650390625,239.7066650390625,255.54666137695312,239.32666015625,249.33999633789062,96491400.0,3,6,240.4032231648763,232.22999572753906,-7.4766693115234375
2715,232.22999572753906,232.22999572753906,239.5,227.913330078125,235.1566619873047,97536600.0,4,6,239.9886672973633,232.22999572753906,0.0
2716,232.22999572753906,232.22999572753906,239.5,227.913330078125,235.1566619873047,97536600.0,5,6,239.64077809651693,232.22999572753906,0.0
2717,232.22999572753906,232.22999572753906,239.5,227.913330078125,235.1566619873047,97536600.0,6,6,238.83077799479167,215.73666381835938,-16.493331909179688
2718,215.73666381835938,215.73666381835938,226.63333129882812,214.68333435058594,223.1666717529297,102767400.0,0,6,237.47100016276042,220.88999938964844,5.1533355712890625
2719,220.88999938964844,220.88999938964844,226.3300018310547,211.73666381835938,218.2866668701172,97988700.0,1,6,236.28300018310546,233.0,12.110000610351562
2720,233.0,233.0,235.663330078125,218.14999389648438,220.9166717529297,119131800.0,2,6,236.00111134847006,213.10000610351562,-19.899993896484375
2721,213.10000610351562,213.10000610351562,225.1666717529297,208.69332885742188,222.73666381835938,107390700.0,3,6,234.642111714681,216.75999450683594,3.6599884033203125
2722,216.75999450683594,216.75999450683594,220.97000122070312,213.19667053222656,213.43333435058594,92641800.0,4,6,233.9806671142578,216.75999450683594,0.0
2723,216.75999450683594,216.75999450683594,220.97000122070312,213.19667053222656,213.43333435058594,92641800.0,5,6,233.32355600992838,216.75999450683594,0.0
2724,216.75999450683594,216.75999450683594,220.97000122070312,213.19667053222656,213.43333435058594,92641800.0,6,6,233.17222239176434,216.75999450683594,0.0
2725,216.75999450683594,216.75999450683594,220.97000122070312,213.19667053222656,213.43333435058594,92641800.0,0,6,233.02088877360026,237.0366668701172,20.27667236328125
2726,237.0366668701172,237.0366668701172,243.57666015625,224.3333282470703,224.60333251953125,122793000.0,1,6,233.54544423421223,236.086669921875,-0.9499969482421875
2727,236.086669921875,236.086669921875,246.8333282470703,233.82666015625,234.50332641601562,101107500.0,2,6,233.9161112467448,235.07000732421875,-1.01666259765625
2728,235.07000732421875,235.07000732421875,239.31666564941406,228.6366729736328,237.9066619873047,104202600.0,3,6,234.77222239176433,245.7066650390625,10.63665771484375
2729,245.7066650390625,245.7066650390625,246.06666564941406,236.086669921875,237.47000122070312,95770800.0,4,6,235.64244435628254,245.7066650390625,0.0
2730,245.7066650390625,245.7066650390625,246.06666564941406,236.086669921875,237.47000122070312,95770800.0,5,6,235.96899973551433,245.7066650390625,0.0
2731,245.7066650390625,245.7066650390625,246.06666564941406,236.086669921875,237.47000122070312,95770800.0,6,6,235.71888834635416,244.9199981689453,-0.7866668701171875
2732,244.9199981689453,244.9199981689453,252.07000732421875,242.56666564941406,249.36666870117188,89178300.0,0,6,235.44255472819012,232.663330078125,-12.256668090820312
2733,232.663330078125,232.663330078125,249.97000122070312,232.3433380126953,244.48333740234375,90391200.0,1,6,234.7576655069987,228.49000549316406,-4.1733245849609375
2734,228.49000549316406,228.49000549316406,231.17333984375,222.27333068847656,230.5,82897200.0,2,6,233.93366546630858,224.47332763671875,-4.0166778564453125
2735,224.47332763671875,224.47332763671875,229.4566650390625,218.8633270263672,224.50999450683594,94600500.0,3,6,232.99099884033203,227.26333618164062,2.790008544921875
2736,227.26333618164062,227.26333618164062,230.22999572753906,222.1199951171875,227.0,74460300.0,4,7,232.3401102701823,227.26333618164062,0.0
2737,227.26333618164062,227.26333618164062,230.22999572753906,222.1199951171875,227.0,74460300.0,5,7,231.304443359375,227.26333618164062,0.0
2738,227.26333618164062,227.26333618164062,230.22999572753906,222.1199951171875,227.0,74460300.0,6,7,231.0626658121745,227.26333618164062,0.0
2739,227.26333618164062,227.26333618164062,230.22999572753906,222.1199951171875,227.0,74460300.0,0,7,230.82088826497395,233.06666564941406,5.8033294677734375
2740,233.06666564941406,233.06666564941406,233.14666748046875,216.1666717529297,223.0,84581100.0,1,7,230.77255503336588,231.73333740234375,-1.3333282470703125
2741,231.73333740234375,231.73333740234375,234.56333923339844,227.18666076660156,230.77999877929688,71853600.0,2,7,230.55433298746746,244.5433349609375,12.80999755859375
2742,244.5433349609375,244.5433349609375,245.3633270263672,232.2100067138672,233.9199981689453,81930600.0,3,7,230.74288838704427,250.76333618164062,6.220001220703125
2743,250.76333618164062,250.76333618164062,254.97999572753906,241.16000366210938,242.3333282470703,101854200.0,4,7,231.03944396972656,250.76333618164062,0.0
2744,250.76333618164062,250.76333618164062,254.97999572753906,241.16000366210938,242.3333282470703,101854200.0,5,7,231.40799967447916,250.76333618164062,0.0
2745,250.76333618164062,250.76333618164062,254.97999572753906,241.16000366210938,242.3333282470703,101854200.0,6,7,232.0257776896159,234.3433380126953,-16.419998168945312
2746,234.3433380126953,234.3433380126953,253.06333923339844,233.6266632080078,252.10333251953125,99241200.0,0,7,232.09622243245443,233.07000732421875,-1.2733306884765625
2747,233.07000732421875,233.07000732421875,239.77333068847656,228.3699951171875,236.84666442871094,87930900.0,1,7,232.1242228190104,237.0399932861328,3.9699859619140625
2748,237.0399932861328,237.0399932861328,242.05999755859375,225.03334045410156,225.5,97954500.0,2,7,232.83433380126954,238.31333923339844,1.273345947265625
2749,238.31333923339844,238.31333923339844,238.65333557128906,229.3333282470703,234.89666748046875,78557400.0,3,7,233.4151117960612,240.06666564941406,1.753326416015625
2750,240.06666564941406,240.06666564941406,243.6233367919922,236.88999938964844,240.0,69683100.0,4,7,233.65066731770833,240.06666564941406,0.0
2751,240.06666564941406,240.06666564941406,243.6233367919922,236.88999938964844,240.0,69683100.0,5,7,234.54955596923827,240.06666564941406,0.0
2752,240.06666564941406,240.06666564941406,243.6233367919922,236.88999938964844,240.0,69683100.0,6,7,235.32644500732422,240.54666137695312,0.4799957275390625
2753,240.54666137695312,240.54666137695312,250.51666259765625,239.60333251953125,244.93666076660156,82537500.0,0,7,236.11933390299478,245.52999877929688,4.98333740234375
2754,245.52999877929688,245.52999877929688,247.13999938964844,236.97666931152344,245.0,80890200.0,1,7,237.07833404541014,247.5,1.970001220703125
2755,247.5,247.5,250.663330078125,243.48333740234375,246.78334045410156,88864200.0,2,7,238.1030008951823,271.7066650390625,24.2066650390625
2756,271.7066650390625,271.7066650390625,273.26666259765625,254.86666870117188,255.10667419433594,142032300.0,3,7,239.2586675008138,272.24334716796875,0.53668212890625
2757,272.24334716796875,272.24334716796875,280.78668212890625,270.71331787109375,276.2200012207031,103472700.0,4,7,240.4638900756836,272.24334716796875,0.0
2758,272.24334716796875,272.24334716796875,280.78668212890625,270.71331787109375,276.2200012207031,103472700.0,5,7,241.7030014038086,272.24334716796875,0.0
2759,272.24334716796875,272.24334716796875,280.78668212890625,270.71331787109375,276.2200012207031,103472700.0,6,7,242.58755747477213,268.4333190917969,-3.810028076171875
